QUOTE_READTIME,VIX,VVIX,T5YIE,T10YIE,DFII10,OVX,WLEMUINDXD,INFECTDISEMVTRACKD,USEPUINDXD,DFF,GSCPI,BAMLH0A0HYM2,CPIAUCSL_PC1,ICSA,SPCBDMI,SPX_Vol,STLFSI3,USD_Index,USD_EUR,USD_RUB
2021-03-29,20.74,105.839996,2.56,2.36,-0.63,44.16,17.37,8.14,177.66,0.07,1.89,3.43,2.65838,658000.0,4365.98,1299562,-0.4493,92.940002,1.1788,75.661102
2021-03-30,19.61,101.900002,2.52,2.35,-0.62,41.459999,13.42,14.16,121.16,0.07,1.89,3.44,2.65838,658000.0,4476.49,811276,-0.4493,93.300003,1.177101,75.654602
2021-03-31,19.4,100.040001,2.54,2.37,-0.63,45.650002,67.74,13.9,136.03,0.06,2.18,3.36,2.65838,658000.0,4455.38,1487341,-0.4493,93.230003,1.17236,75.903999
2021-04-01,17.33,98.970001,2.55,2.35,-0.66,40.150002,118.55,13.2,76.09,0.07,2.18,3.33,4.15199,658000.0,4536.89,1365998,-0.4493,92.93,1.172883,75.674896
2021-04-05,17.91,99.239998,2.55,2.35,-0.62,42.0,18.45,12.98,181.6,0.07,2.18,3.25,4.15199,645000.0,4680.17,1591101,-0.6157,92.599998,1.176817,76.415199
2021-04-06,18.12,99.059998,2.52,2.32,-0.65,42.41,41.76,19.58,125.46,0.07,2.18,3.25,4.15199,645000.0,4661.73,921952,-0.6157,92.339996,1.181893,76.434097
2021-04-07,17.16,97.089996,2.53,2.34,-0.66,41.27,44.49,17.0,205.44,0.07,2.18,3.22,4.15199,645000.0,4425.32,1142408,-0.6157,92.459999,1.187423,77.000504
2021-04-08,16.95,100.720001,2.55,2.33,-0.69,40.700001,58.53,23.33,115.07,0.07,2.18,3.21,4.15199,645000.0,4608.35,964660,-0.6157,92.059998,1.187366,77.158096
2021-04-09,16.69,102.059998,2.51,2.31,-0.64,39.189999,113.9,17.06,115.04,0.07,2.18,3.24,4.15199,645000.0,4670.01,1456663,-0.6746,92.160004,1.191568,76.792
2021-04-12,16.91,102.080002,2.52,2.33,-0.64,37.040001,55.01,8.6,69.6,0.07,2.18,3.24,4.15199,571000.0,4861.66,1240161,-0.6746,92.139999,1.190051,77.387001
2021-04-13,16.65,100.440002,2.54,2.33,-0.69,35.200001,40.8,20.74,112.82,0.07,2.18,3.32,4.15199,571000.0,5102.32,925051,-0.6746,91.849998,1.191469,77.291199
2021-04-14,16.99,107.470001,2.56,2.33,-0.69,35.700001,32.2,8.82,65.13,0.07,2.18,3.25,4.15199,571000.0,5034.26,1347713,-0.6746,91.690002,1.195414,75.918503
2021-04-15,16.57,108.660004,2.55,2.33,-0.77,34.200001,22.77,13.36,111.93,0.07,2.18,3.25,4.15199,571000.0,5241.09,1233555,-0.6746,91.669998,1.19861,76.014198
2021-04-16,16.25,107.800003,2.57,2.36,-0.77,32.790001,50.96,9.71,86.85,0.07,2.18,3.22,4.15199,571000.0,5150.68,1359704,-0.6299,91.559998,1.197175,76.078499
2021-04-19,17.29,111.900002,2.56,2.34,-0.73,35.07,121.44,8.14,92.0,0.07,2.18,3.25,4.15199,566000.0,4651.26,1265701,-0.6299,91.07,1.196945,75.955002
2021-04-20,18.68,116.370003,2.52,2.32,-0.74,35.68,39.79,7.0,89.99,0.07,2.18,3.35,4.15199,566000.0,4781.32,1005581,-0.6299,91.239998,1.204529,76.272102
2021-04-21,17.5,112.900002,2.53,2.33,-0.76,42.439999,33.63,7.23,100.71,0.07,2.18,3.34,4.15199,566000.0,4751.31,1153619,-0.6299,91.160004,1.203239,76.822998
2021-04-22,18.71,116.050003,2.42,2.33,-0.76,39.389999,58.7,7.57,70.82,0.07,2.18,3.34,4.15199,566000.0,4582.5,1083418,-0.6299,91.330002,1.203775,76.569
2021-04-23,17.33,108.360001,2.44,2.34,-0.76,38.700001,136.04,14.5,102.84,0.07,2.18,3.29,4.15199,566000.0,4349.01,1355224,-0.5796,90.860001,1.201475,75.505501
2021-04-26,17.64,104.010002,2.47,2.36,-0.78,41.23,121.14,15.22,84.99,0.07,2.18,3.26,4.15199,574000.0,4616.64,1013736,-0.5796,90.809998,1.208985,74.908203
2021-04-27,17.56,103.389999,2.51,2.39,-0.76,38.439999,13.32,10.15,165.42,0.07,2.18,3.24,4.15199,574000.0,4749.07,616520,-0.5796,90.910004,1.208167,74.975197
2021-04-28,17.28,104.779999,2.54,2.41,-0.78,36.419998,75.77,47.59,102.3,0.07,2.18,3.26,4.15199,574000.0,4830.69,1058626,-0.5796,90.610001,1.209031,74.779198
2021-04-29,17.61,105.459999,2.56,2.42,-0.77,36.369999,68.15,15.31,153.32,0.06,2.18,3.24,4.15199,574000.0,4672.44,1082263,-0.5796,90.610001,1.213592,74.363503
2021-04-30,18.61,109.220001,2.57,2.41,-0.76,38.389999,50.17,10.29,125.83,0.05,2.47,3.28,4.15199,574000.0,4984.95,1393005,-0.7317,91.279999,1.212709,74.729301
2021-05-03,18.31,108.32,2.6,2.42,-0.79,40.150002,105.06,16.42,297.27,0.06,2.47,3.27,4.94444,517000.0,5237.87,1187813,-0.7317,90.949997,1.202776,75.197502
2021-05-04,19.48,111.220001,2.62,2.42,-0.81,37.150002,41.33,16.15,119.21,0.06,2.47,3.32,4.94444,517000.0,5061.42,1300490,-0.7317,91.290001,1.206127,74.894302
2021-05-05,19.15,108.389999,2.68,2.47,-0.88,38.330002,22.81,8.02,176.89,0.06,2.47,3.29,4.94444,517000.0,5328.64,1249537,-0.7317,91.309998,1.201504,74.7323
2021-05-06,18.39,108.389999,2.66,2.45,-0.87,37.740002,23.76,7.66,142.39,0.06,2.47,3.3,4.94444,517000.0,5325.38,1014425,-0.7317,90.949997,1.200797,74.803703
2021-05-07,16.69,107.029999,2.65,2.49,-0.89,37.630001,25.68,14.3,170.41,0.06,2.47,3.27,4.94444,517000.0,5415.67,1742465,-0.7129,90.230003,1.206855,74.188698
2021-05-10,19.66,114.099998,2.71,2.54,-0.91,37.990002,53.73,13.65,168.8,0.06,2.47,3.26,4.94444,494000.0,5393.29,1486727,-0.7129,90.209999,1.217108,73.570702
2021-05-11,21.84,146.279999,2.68,2.53,-0.89,37.93,41.19,12.07,175.89,0.06,2.47,3.36,4.94444,494000.0,5547.49,1364593,-0.7129,90.139999,1.214093,74.276497
2021-05-12,27.59,146.279999,2.72,2.54,-0.85,36.939999,10.97,17.35,78.7,0.06,2.47,3.34,4.94444,494000.0,5395.92,1839402,-0.7129,90.709999,1.21445,74.167397
2021-05-13,23.13,130.009995,2.65,2.51,-0.85,37.939999,11.46,16.79,94.65,0.06,2.47,3.37,4.94444,494000.0,4828.86,1285537,-0.7129,90.75,1.207851,74.600502
2021-05-14,18.81,117.559998,2.68,2.51,-0.88,36.459999,12.65,10.38,100.11,0.06,2.47,3.35,4.94444,494000.0,5148.73,1692814,-0.6766,90.32,1.207729,73.997803
2021-05-17,19.72,120.699997,2.72,2.54,-0.9,36.419998,35.94,13.7,128.94,0.06,2.47,3.35,4.94444,467000.0,4530.05,1274219,-0.6766,90.220001,1.215037,73.957703
2021-05-18,21.34,123.93,2.72,2.52,-0.88,37.009998,67.26,14.98,96.41,0.06,2.47,3.35,4.94444,467000.0,4508.39,1078086,-0.6766,89.75,1.215687,73.7826
2021-05-19,22.18,130.169998,2.66,2.48,-0.8,38.82,111.45,16.35,147.69,0.06,2.47,3.4,4.94444,467000.0,3743.39,1733248,-0.6766,90.190002,1.2224,73.671402
2021-05-20,20.67,124.220001,2.59,2.41,-0.78,39.43,119.84,6.32,189.22,0.06,2.47,3.42,4.94444,467000.0,3876.76,1275143,-0.6766,89.809998,1.217285,73.731697
2021-05-21,20.15,124.220001,2.62,2.43,-0.8,39.34,106.1,3.11,108.94,0.06,2.47,3.37,4.94444,467000.0,3354.1,1429443,-0.6186,90.019997,1.222539,73.469002
2021-05-24,18.4,116.120003,2.64,2.44,-0.83,35.540001,17.97,13.69,183.43,0.06,2.47,3.37,4.94444,441000.0,3672.13,1332469,-0.6186,89.830002,1.218324,73.612801
2021-05-25,18.84,106.290001,2.63,2.42,-0.86,36.23,96.49,16.97,145.6,0.06,2.47,3.34,4.94444,441000.0,3470.03,985957,-0.6186,89.639999,1.221464,73.438904
2021-05-26,17.36,106.290001,2.6,2.4,-0.82,33.889999,11.13,11.1,71.66,0.06,2.47,3.35,4.94444,441000.0,3710.43,1047242,-0.6186,90.040001,1.224909,73.471497
2021-05-27,16.74,103.879997,2.59,2.42,-0.81,33.630001,11.65,7.51,70.25,0.06,2.47,3.3,4.94444,441000.0,3739.11,877578,-0.6186,89.970001,1.21926,73.539001
2021-05-28,16.76,105.410004,2.57,2.42,-0.84,33.540001,12.98,6.85,171.86,0.05,2.47,3.29,4.94444,441000.0,3419.77,1274440,-0.6945,90.029999,1.219319,73.440201
2021-06-01,17.9,113.040001,2.6,2.46,-0.84,33.43,15.62,6.41,176.43,0.06,2.96,3.33,5.34102,427000.0,3469.09,1275466,-0.6945,89.830002,1.223287,73.398399
2021-06-02,17.48,112.57,2.59,2.44,-0.85,32.77,23.3,6.14,83.31,0.06,2.96,3.31,5.34102,427000.0,3707.85,1080290,-0.6945,89.900002,1.221777,73.515404
2021-06-03,18.04,114.309998,2.56,2.42,-0.79,33.889999,48.38,6.38,109.44,0.06,2.96,3.28,5.34102,427000.0,3772.09,870505,-0.6945,90.5,1.220986,73.145103
2021-06-04,16.42,108.160004,2.54,2.4,-0.84,31.76,25.76,9.81,68.0,0.06,2.96,3.28,5.34102,427000.0,3591.84,1393008,-0.7618,90.139999,1.213301,73.2145
2021-06-07,16.42,108.029999,2.51,2.39,-0.82,31.700001,18.46,9.74,111.43,0.06,2.96,3.27,5.34102,420000.0,3529.33,1022654,-0.7618,89.949997,1.216841,73.001602
2021-06-08,17.07,109.620003,2.47,2.36,-0.83,31.950001,58.35,13.68,109.81,0.06,2.96,3.26,5.34102,420000.0,3234.78,985694,-0.7618,90.080002,1.219363,72.792503
2021-06-09,17.89,120.970001,2.41,2.32,-0.82,31.790001,104.71,4.09,131.85,0.06,2.96,3.22,5.34102,420000.0,3462.06,1086663,-0.7618,90.120003,1.217285,72.243103
2021-06-10,16.1,116.760002,2.47,2.35,-0.9,33.029999,23.33,8.89,122.88,0.06,2.96,3.23,5.34102,420000.0,3425.4,1205043,-0.7618,90.080002,1.2182,72.302002
2021-06-11,15.65,116.120003,2.43,2.32,-0.85,32.549999,38.85,9.11,97.74,0.06,2.96,3.21,5.34102,420000.0,3412.19,1497083,-0.6826,90.559998,1.217256,71.740997
2021-06-14,16.39,119.800003,2.44,2.36,-0.85,33.130001,127.87,18.2,117.23,0.06,2.96,3.17,5.34102,429000.0,3622.73,1407267,-0.6826,90.519997,1.21102,72.063301
2021-06-15,17.02,122.900002,2.46,2.38,-0.87,31.559999,101.53,18.7,109.37,0.06,2.96,3.17,5.34102,429000.0,3636.46,886432,-0.6826,90.540001,1.212224,72.020302
2021-06-16,18.15,121.57,2.41,2.32,-0.75,33.830002,72.42,9.2,104.83,0.06,2.96,3.12,5.34102,429000.0,3512.04,1669553,-0.6826,91.129997,1.212709,72.209396
2021-06-17,17.75,120.629997,2.31,2.27,-0.75,36.84,50.22,14.01,94.44,0.1,2.96,3.15,5.34102,429000.0,3423.99,1537307,-0.6826,91.889999,1.199559,72.565399
2021-06-18,20.7,128.830002,2.37,2.24,-0.79,33.950001,80.87,14.22,142.32,0.1,2.96,3.18,5.34102,429000.0,3187.76,2015087,-0.6683,92.230003,1.191341,72.389198
2021-06-21,17.89,121.25,2.41,2.25,-0.75,35.009998,38.46,13.53,174.11,0.1,2.96,3.14,5.34102,424000.0,2893.63,1693191,-0.6683,91.860001,1.187366,72.797997
2021-06-22,16.66,114.010002,2.46,2.31,-0.83,34.279999,14.72,1.73,100.0,0.1,2.96,3.15,5.34102,424000.0,2800.28,1152590,-0.6683,91.730003,1.191256,73.088997
2021-06-23,16.32,110.480003,2.49,2.34,-0.84,34.68,24.6,2.88,60.28,0.1,2.96,3.13,5.34102,424000.0,2852.91,1217717,-0.6683,91.800003,1.193673,72.862
2021-06-24,15.97,107.870003,2.45,2.3,-0.81,32.049999,24.95,13.18,113.04,0.1,2.96,3.08,5.34102,424000.0,3046.93,995191,-0.6683,91.82,1.193317,72.630798
2021-06-25,15.62,105.910004,2.46,2.34,-0.8,31.299999,13.7,6.43,92.88,0.1,2.96,3.04,5.34102,424000.0,2812.64,1393077,-0.7515,91.809998,1.193033,72.296997
2021-06-28,15.76,106.32,2.45,2.33,-0.84,31.860001,38.74,29.52,168.47,0.1,2.96,3.05,5.34102,405000.0,3045.71,1215824,-0.7515,91.879997,1.194215,72.209999
2021-06-29,16.02,107.010002,2.46,2.32,-0.83,31.99,15.22,7.14,74.51,0.1,2.96,3.03,5.34102,405000.0,3220.95,912675,-0.7515,92.050003,1.19289,72.204399
2021-06-30,15.83,106.730003,2.47,2.32,-0.87,32.740002,49.07,12.95,133.65,0.08,2.68,3.04,5.34102,405000.0,3127.37,1591473,-0.7515,92.440002,1.190193,72.722397
2021-07-01,15.48,108.720001,2.49,2.35,-0.87,32.470001,25.94,12.16,82.66,0.1,2.68,3.02,5.2761,405000.0,2968.62,1136802,-0.7515,92.599998,1.185677,73.054497
2021-07-02,15.07,106.110001,2.49,2.33,-0.89,32.869999,14.18,4.16,133.09,0.1,2.68,3.04,5.2761,405000.0,2986.72,1671132,-0.7753,92.230003,1.184624,73.456902
2021-07-06,16.44,112.239998,2.48,2.31,-0.94,37.59,34.18,5.01,199.58,0.1,2.68,3.05,5.2761,403000.0,3141.7,1646997,-0.7753,92.550003,1.18638,73.396301
2021-07-07,16.2,112.699997,2.43,2.28,-0.95,42.009998,38.01,7.43,57.23,0.1,2.68,3.05,5.2761,403000.0,3214.7,1361510,-0.7753,92.639999,1.182452,74.498802
2021-07-08,19.0,120.029999,2.38,2.22,-0.92,38.799999,38.62,3.77,67.69,0.1,2.68,3.14,5.2761,403000.0,3017.79,1260626,-0.7753,92.360001,1.17934,74.699203
2021-07-09,16.18,112.620003,2.44,2.28,-0.91,37.02,14.01,15.6,84.3,0.1,2.68,3.07,5.2761,403000.0,3028.96,1570643,-0.5865,92.129997,1.1848,74.7117
2021-07-12,16.17,111.589996,2.48,2.33,-0.95,38.73,40.16,18.83,144.11,0.1,2.68,3.05,5.2761,391000.0,2937.35,1434088,-0.5865,92.230003,1.187296,74.253197
2021-07-13,17.12,116.400002,2.56,2.36,-0.94,35.400002,61.89,11.79,192.35,0.1,2.68,3.04,5.2761,391000.0,2864.13,1152022,-0.5865,92.75,1.186521,74.366898
2021-07-14,16.33,117.660004,2.53,2.34,-0.97,38.200001,24.98,12.45,98.68,0.1,2.68,3.1,5.2761,391000.0,2903.64,1537736,-0.5865,92.410004,1.177537,74.334602
2021-07-15,17.01,121.029999,2.53,2.32,-1.01,38.040001,13.2,8.51,153.82,0.1,2.68,3.14,5.2761,391000.0,2809.47,1253949,-0.5865,92.620003,1.183334,74.126297
2021-07-16,18.45,128.889999,2.52,2.33,-1.02,37.150002,110.66,14.6,140.71,0.1,2.68,3.18,5.2761,391000.0,2811.65,1703861,-0.7436,92.690002,1.181181,74.368698
2021-07-19,22.5,139.539993,2.41,2.24,-1.05,46.360001,39.31,12.67,103.99,0.1,2.68,3.44,5.2761,424000.0,2676.51,2169961,-0.7436,92.889999,1.181401,74.058998
2021-07-20,19.73,131.300003,2.4,2.26,-1.03,52.259998,62.83,12.9,130.37,0.1,2.68,3.38,5.2761,424000.0,2591.17,1115495,-0.7436,92.970001,1.179384,74.6614
2021-07-21,17.91,122.529999,2.45,2.28,-0.98,42.91,85.79,10.06,185.19,0.1,2.68,3.24,5.2761,424000.0,2766.49,1351989,-0.7436,92.75,1.178411,74.347298
2021-07-22,17.69,118.82,2.46,2.28,-1.01,36.439999,38.21,5.23,91.1,0.1,2.68,3.24,5.2761,424000.0,2867.86,825208,-0.7436,92.82,1.179273,73.9412
2021-07-23,17.2,114.919998,2.53,2.35,-1.05,34.049999,13.58,10.35,138.66,0.1,2.68,3.22,5.2761,424000.0,2843.83,1737479,-0.4412,92.910004,1.177274,73.655098
2021-07-26,17.58,114.860001,2.59,2.4,-1.11,35.59,19.48,10.28,125.45,0.1,2.68,3.21,5.2761,411000.0,3424.3,1225025,-0.4412,92.650002,1.177343,73.677002
2021-07-27,19.36,121.110001,2.55,2.38,-1.13,35.139999,87.54,11.12,132.55,0.1,2.68,3.27,5.2761,411000.0,3241.68,894559,-0.4412,92.43,1.180777,73.680901
2021-07-28,18.31,117.080002,2.57,2.41,-1.15,34.619999,110.3,12.93,152.66,0.1,2.68,3.26,5.2761,411000.0,3417.52,1115109,-0.4412,92.32,1.182313,73.709099
2021-07-29,17.7,114.040001,2.58,2.43,-1.15,33.360001,38.28,10.47,144.4,0.1,2.68,3.23,5.2761,411000.0,3389.48,906512,-0.4412,91.860001,1.184596,73.438698
2021-07-30,18.24,116.18,2.56,2.4,-1.16,32.849998,40.66,21.45,133.44,0.07,2.68,3.26,5.2761,411000.0,3418.81,1437964,-0.6892,92.169998,1.1893,73.153
2021-08-02,19.46,122.849998,2.51,2.37,-1.17,36.23,19.41,15.93,124.58,0.1,2.95,3.36,5.20533,414000.0,3501.12,1368297,-0.6892,92.050003,1.186704,73.087898
2021-08-03,18.04,117.550003,2.51,2.38,-1.19,37.549999,14.74,3.46,77.81,0.1,2.95,3.42,5.20533,414000.0,3396.25,916385,-0.6892,92.080002,1.187465,72.958099
2021-08-04,17.97,116.209999,2.5,2.35,-1.16,42.27,47.53,11.84,67.39,0.1,2.95,3.42,5.20533,414000.0,3584.17,1068095,-0.6892,92.269997,1.186944,72.939697
2021-08-05,17.28,113.349998,2.46,2.33,-1.1,39.09,99.84,10.26,179.01,0.1,2.95,3.37,5.20533,414000.0,3673.86,844745,-0.6892,92.239998,1.18374,73.178596
2021-08-06,16.15,112.0,2.5,2.37,-1.06,39.310001,13.48,17.39,107.12,0.1,2.95,3.32,5.20533,414000.0,3853.35,1418965,-0.5932,92.800003,1.183572,73.120903
2021-08-09,16.72,115.089996,2.5,2.37,-1.04,43.279999,138.86,10.46,134.96,0.1,2.95,3.34,5.20533,416000.0,4104.77,1220547,-0.5932,92.949997,1.17495,73.503197
2021-08-10,16.79,114.150002,2.53,2.4,-1.04,39.279999,28.72,3.37,399.87,0.1,2.95,3.32,5.20533,416000.0,4105.53,839990,-0.5932,93.059998,1.173847,73.620598
2021-08-11,16.06,118.059998,2.55,2.42,-1.07,38.290001,72.58,6.38,96.07,0.1,2.95,3.37,5.20533,416000.0,4274.49,1339203,-0.5932,92.910004,1.172333,73.921997
2021-08-12,15.59,117.720001,2.55,2.41,-1.05,36.5,76.19,8.93,90.39,0.1,2.95,3.34,5.20533,416000.0,4057.52,1012164,-0.5932,93.040001,1.17419,73.401497
2021-08-13,15.45,117.809998,2.52,2.37,-1.08,35.91,13.42,6.29,101.4,0.1,2.95,3.36,5.20533,416000.0,4272.77,1369746,-0.8572,92.519997,1.173626,73.538399
2021-08-16,16.12,117.690002,2.5,2.36,-1.1,38.84,38.74,7.95,131.18,0.1,2.95,3.38,5.20533,405000.0,4319.6,1632441,-0.8572,92.629997,1.179468,73.150101
2021-08-17,17.91,120.529999,2.49,2.33,-1.07,39.5,201.68,17.73,113.72,0.1,2.95,3.37,5.20533,405000.0,4247.9,1390381,-0.8572,93.129997,1.177995,73.2827
2021-08-18,21.57,128.410004,2.48,2.32,-1.05,40.860001,69.6,6.12,113.23,0.09,2.95,3.35,5.20533,405000.0,4175.52,1718936,-0.8572,93.139999,1.170974,73.595703
2021-08-19,21.67,130.410004,2.45,2.28,-1.04,40.98,49.09,8.64,78.58,0.09,2.95,3.42,5.20533,405000.0,4373.06,1625251,-0.8572,93.57,1.17033,73.843498
2021-08-20,18.56,120.510002,2.4,2.27,-1.01,40.669998,13.35,6.26,85.35,0.09,2.95,3.37,5.20533,405000.0,4552.32,1602568,-0.5173,93.5,1.16766,74.275101
2021-08-23,17.15,113.330002,2.43,2.27,-1.02,38.669998,76.03,10.03,177.96,0.09,2.95,3.34,5.20533,395000.0,4668.35,1578001,-0.5173,92.959999,1.169755,74.195099
2021-08-24,17.22,111.089996,2.45,2.3,-1.01,36.790001,28.87,2.54,86.77,0.09,2.95,3.26,5.20533,395000.0,4545.22,851453,-0.5173,92.889999,1.174453,74.080498
2021-08-25,16.79,108.839996,2.51,2.35,-1.0,35.599998,81.17,6.12,74.18,0.09,2.95,3.22,5.20533,395000.0,4567.69,1208985,-0.5173,92.830002,1.175309,73.761497
2021-08-26,18.84,116.599998,2.5,2.33,-0.99,36.330002,12.16,5.7,54.9,0.09,2.95,3.2,5.20533,395000.0,4384.78,1021848,-0.5173,93.059998,1.17744,73.769997
2021-08-27,16.39,109.620003,2.53,2.39,-1.08,34.93,12.27,2.88,69.52,0.08,2.95,3.17,5.20533,395000.0,4565.09,1512561,-0.7366,92.690002,1.175641,74.267502
2021-08-30,16.19,107.900002,2.51,2.37,-1.08,35.27,18.79,6.61,77.75,0.08,2.95,3.16,5.20533,381000.0,4648.25,1509677,-0.7366,92.650002,1.179901,73.401199
2021-08-31,16.48,105.809998,2.48,2.33,-1.03,34.279999,42.85,4.19,166.77,0.06,3.24,3.21,5.20533,381000.0,4595.45,1127149,-0.7366,92.629997,1.17969,73.416496
2021-09-01,16.11,105.199997,2.48,2.34,-1.03,36.130001,11.2,6.57,88.74,0.08,3.24,3.19,5.38991,381000.0,4775.4,1237933,-0.7366,92.449997,1.181028,73.272598
2021-09-02,16.41,105.699997,2.47,2.32,-1.03,31.35,48.52,7.82,72.75,0.08,3.24,3.16,5.38991,381000.0,4889.33,901321,-0.7366,92.230003,1.184091,72.9813
2021-09-03,16.41,105.480003,2.48,2.34,-1.01,36.91,49.37,6.51,88.32,0.08,3.24,3.14,5.38991,381000.0,5037.98,1476971,-0.6943,92.040001,1.187648,73.008904
2021-09-07,18.14,111.010002,2.51,2.36,-0.98,32.91,126.12,12.01,165.86,0.08,3.24,3.16,5.38991,361000.0,4525.37,1566709,-0.6943,92.519997,1.187507,72.968201
2021-09-08,17.96,115.059998,2.53,2.38,-1.03,31.91,81.45,6.14,118.66,0.08,3.24,3.16,5.38991,361000.0,4592.91,1575243,-0.6943,92.650002,1.184357,73.363197
2021-09-09,18.8,117.029999,2.55,2.38,-1.08,33.869999,58.05,6.81,56.89,0.08,3.24,3.15,5.38991,361000.0,4601.21,1083609,-0.6943,92.480003,1.18191,73.245697
2021-09-10,20.95,124.980003,2.55,2.4,-1.05,33.540001,11.95,2.8,72.22,0.08,3.24,3.11,5.38991,361000.0,4486.09,2196490,-0.6949,92.580002,1.182592,72.862
2021-09-13,19.37,118.010002,2.53,2.37,-1.04,32.740002,160.7,8.37,209.02,0.08,3.24,3.09,5.38991,363000.0,4417.6,2045803,-0.6949,92.620003,1.181195,73.0961
2021-09-14,19.46,120.370003,2.49,2.33,-1.05,33.630001,166.79,2.44,135.76,0.08,3.24,3.11,5.38991,363000.0,4542.88,1391548,-0.6949,92.650002,1.181195,72.643997
2021-09-15,18.18,112.480003,2.51,2.35,-1.04,32.380001,11.36,9.33,106.93,0.08,3.24,3.08,5.38991,363000.0,4739.13,1999706,-0.6949,92.489998,1.180498,72.879601
2021-09-16,18.69,112.110001,2.53,2.35,-1.01,33.16,35.72,6.98,44.76,0.08,3.24,3.06,5.38991,363000.0,4687.72,1433176,-0.6949,92.860001,1.182,72.240601
2021-09-17,20.81,118.900002,2.51,2.33,-0.96,32.32,12.28,12.96,83.45,0.08,3.24,3.04,5.38991,363000.0,4610.03,1984356,-0.6204,93.199997,1.176747,72.472504
2021-09-20,25.71,138.929993,2.43,2.29,-0.98,35.23,146.94,17.23,159.31,0.08,3.24,3.23,5.38991,380000.0,4207.68,2617269,-0.6204,93.239998,1.172993,72.808502
2021-09-21,24.36,130.759995,2.44,2.29,-0.96,34.450001,281.83,19.0,196.08,0.08,3.24,3.17,5.38991,380000.0,4022.83,1315403,-0.6204,93.199997,1.17302,73.360001
2021-09-22,20.87,117.620003,2.41,2.28,-0.96,32.43,172.2,3.36,98.64,0.08,3.24,3.09,5.38991,380000.0,4214.62,1636082,-0.6204,93.459999,1.172292,73.001503
2021-09-23,18.63,108.309998,2.48,2.31,-0.9,32.299999,23.55,15.87,79.1,0.08,3.24,3.03,5.38991,380000.0,4370.58,1510852,-0.6204,93.099998,1.16877,72.915901
2021-09-24,17.75,103.07,2.47,2.34,-0.87,34.009998,24.3,10.68,86.86,0.08,3.24,3.05,5.38991,380000.0,4119.17,1547646,-0.5223,93.330002,1.174026,72.672997
2021-09-27,18.76,107.730003,2.5,2.35,-0.87,34.98,143.59,17.89,243.51,0.08,3.24,3.06,5.38991,376000.0,4135.64,1510940,-0.5223,93.379997,1.172305,72.696899
2021-09-28,23.25,121.059998,2.53,2.38,-0.84,36.099998,41.99,4.92,126.3,0.08,3.24,3.13,5.38991,376000.0,3962.04,1820052,-0.5223,93.769997,1.16968,72.584602
2021-09-29,22.56,119.040001,2.52,2.37,-0.82,35.259998,44.72,22.28,104.63,0.08,3.24,3.09,5.38991,376000.0,3942.4,1640791,-0.5223,94.339996,1.168634,72.839203
2021-09-30,23.14,118.010002,2.51,2.37,-0.85,38.68,68.98,10.11,142.53,0.06,3.25,3.15,5.38991,376000.0,4148.43,2437827,-0.5223,94.25,1.16016,72.845901
2021-10-01,21.15,112.610001,2.51,2.38,-0.9,37.470001,70.87,13.15,88.83,0.08,3.25,3.2,6.23694,376000.0,4576.37,2277420,-0.6779,94.040001,1.157448,72.717201
2021-10-04,22.96,117.169998,2.53,2.38,-0.89,37.27,107.13,38.72,148.03,0.08,3.25,3.21,6.23694,340000.0,4687.96,1876180,-0.6779,93.809998,1.160726,72.745003
2021-10-05,21.3,110.75,2.59,2.45,-0.91,37.200001,13.6,3.99,97.14,0.08,3.25,3.17,6.23694,340000.0,4793.14,1375728,-0.6779,93.980003,1.161845,72.479897
2021-10-06,21.0,110.919998,2.57,2.43,-0.9,41.02,102.87,4.02,145.53,0.08,3.25,3.29,6.23694,340000.0,4995.85,2026376,-0.6779,94.269997,1.159608,72.290901
2021-10-07,19.54,107.43,2.61,2.46,-0.88,46.150002,82.45,8.29,100.93,0.08,3.25,3.19,6.23694,340000.0,4967.16,1411130,-0.6779,94.220001,1.155535,72.3946
2021-10-08,18.77,107.269997,2.64,2.5,-0.89,38.0,36.59,7.15,96.69,0.08,3.25,3.2,6.23694,340000.0,5020.21,1555459,-0.6228,94.07,1.155976,71.783501
2021-10-11,20.0,110.290001,,,,38.509998,18.88,11.07,85.57,0.08,3.25,3.2,6.23694,317000.0,5049.98,1565721,-0.6228,94.32,1.156604,71.753304
2021-10-12,19.85,109.120003,2.64,2.49,-0.9,37.099998,28.43,5.0,90.52,0.08,3.25,3.28,6.23694,317000.0,4922.14,1042810,-0.6228,94.519997,1.155375,71.835098
2021-10-13,18.64,108.720001,2.68,2.52,-0.96,36.049999,45.33,5.98,111.12,0.08,3.25,3.25,6.23694,317000.0,5076.35,1573546,-0.6228,94.080002,1.153403,71.846497
2021-10-14,16.86,107.970001,2.69,2.52,-1.0,36.98,11.43,7.37,94.34,0.08,3.25,3.18,6.23694,317000.0,5197.11,1652033,-0.6228,93.959999,1.159958,71.969002
2021-10-15,16.3,106.760002,2.71,2.56,-0.97,34.049999,37.07,6.52,65.19,0.08,3.25,3.12,6.23694,317000.0,5395.95,1793111,-0.7115,93.940002,1.159152,71.3675
2021-10-18,16.31,104.370003,2.71,2.54,-0.95,35.02,18.44,11.89,159.77,0.08,3.25,3.11,6.23694,310000.0,5301.71,1660715,-0.7115,93.949997,1.159703,71.031502
