QUOTE_READTIME,VIX
2021-01-13 10:30:00,22.79
2021-01-13 11:00:00,22.46
2021-01-13 11:30:00,22.27
2021-01-13 12:00:00,22.3
2021-01-13 12:30:00,22.32
2021-01-13 13:00:00,22.21
2021-01-13 13:30:00,22.2
2021-01-13 14:00:00,22.11
2021-01-13 14:30:00,21.95
2021-01-13 15:00:00,22.06
2021-01-13 15:30:00,22.38
2021-01-13 16:00:00,22.22
2021-01-14 09:30:00,22.17
2021-01-14 10:00:00,21.92
2021-01-14 10:30:00,21.83
2021-01-14 11:00:00,21.86
2021-01-14 11:30:00,22.08
2021-01-14 12:00:00,22.15
2021-01-14 12:30:00,22.01
2021-01-14 13:00:00,22.01
2021-01-14 13:30:00,22.27
2021-01-14 14:00:00,22.26
2021-01-14 14:30:00,22.34
2021-01-14 15:00:00,22.52
2021-01-14 15:30:00,22.86
2021-01-14 16:00:00,23.23
2021-01-15 09:30:00,24.13
2021-01-15 10:00:00,23.61
2021-01-15 10:30:00,24.98
2021-01-15 11:00:00,24.56
2021-01-15 11:30:00,23.8
2021-01-15 12:00:00,23.83
2021-01-15 12:30:00,23.66
2021-01-15 13:00:00,23.44
2021-01-15 13:30:00,23.25
2021-01-15 14:00:00,23.45
2021-01-15 14:30:00,23.69
2021-01-15 15:00:00,23.87
2021-01-15 15:30:00,23.62
2021-01-15 16:00:00,23.75
2021-01-19 09:30:00,22.78
2021-01-19 10:00:00,22.89
2021-01-19 10:30:00,23.32
2021-01-19 11:00:00,23.02
2021-01-19 11:30:00,23.17
2021-01-19 12:00:00,22.83
2021-01-19 12:30:00,22.8
2021-01-19 13:00:00,22.66
2021-01-19 13:30:00,22.72
2021-01-19 14:00:00,22.65
2021-01-19 14:30:00,22.84
2021-01-19 15:00:00,23.03
2021-01-19 15:30:00,23.04
2021-01-19 16:00:00,23.04
2021-01-20 09:30:00,22.24
2021-01-20 10:00:00,22.49
2021-01-20 10:30:00,22.06
2021-01-20 11:00:00,22.0
2021-01-20 11:30:00,22.27
2021-01-20 12:00:00,21.98
2021-01-20 12:30:00,21.76
2021-01-20 13:00:00,21.75
2021-01-20 13:30:00,21.76
2021-01-20 14:00:00,21.84
2021-01-20 14:30:00,21.57
2021-01-20 15:00:00,21.5
2021-01-20 15:30:00,21.5
2021-01-20 16:00:00,21.52
2021-01-21 09:30:00,21.58
2021-01-21 10:00:00,21.67
2021-01-21 10:30:00,21.69
2021-01-21 11:00:00,21.62
2021-01-21 11:30:00,21.69
2021-01-21 12:00:00,21.74
2021-01-21 12:30:00,21.97
2021-01-21 13:00:00,21.85
2021-01-21 13:30:00,21.62
2021-01-21 14:00:00,21.47
2021-01-21 14:30:00,21.18
2021-01-21 15:00:00,21.13
2021-01-21 15:30:00,21.18
2021-01-21 16:00:00,21.29
2021-01-22 09:30:00,22.86
2021-01-22 10:00:00,21.9
2021-01-22 10:30:00,22.33
2021-01-22 11:00:00,21.84
2021-01-22 11:30:00,21.89
2021-01-22 12:00:00,21.4
2021-01-22 12:30:00,21.47
2021-01-22 13:00:00,21.59
2021-01-22 13:30:00,21.52
2021-01-22 14:00:00,21.64
2021-01-22 14:30:00,21.49
2021-01-22 15:00:00,21.3
2021-01-22 15:30:00,21.27
2021-01-22 16:00:00,21.62
2021-01-25 09:30:00,23.06
2021-01-25 10:00:00,22.9
2021-01-25 10:30:00,22.76
2021-01-25 11:00:00,25.02
2021-01-25 11:30:00,25.25
2021-01-25 12:00:00,24.02
2021-01-25 12:30:00,24.89
2021-01-25 13:00:00,24.22
2021-01-25 13:30:00,23.78
2021-01-25 14:00:00,23.94
2021-01-25 14:30:00,23.95
2021-01-25 15:00:00,23.99
2021-01-25 15:30:00,23.99
2021-01-25 16:00:00,23.26
2021-01-26 09:30:00,22.71
2021-01-26 10:00:00,22.93
2021-01-26 10:30:00,22.86
2021-01-26 11:00:00,22.95
2021-01-26 11:30:00,22.95
2021-01-26 12:00:00,23.41
2021-01-26 12:30:00,22.92
2021-01-26 13:00:00,23.13
2021-01-26 13:30:00,22.88
2021-01-26 14:00:00,22.91
2021-01-26 14:30:00,23.23
2021-01-26 15:00:00,22.9
2021-01-26 15:30:00,22.79
2021-01-26 16:00:00,23.55
2021-01-27 09:30:00,27.3
2021-01-27 10:00:00,27.51
2021-01-27 10:30:00,25.95
2021-01-27 11:00:00,26.07
2021-01-27 11:30:00,27.15
2021-01-27 12:00:00,29.34
2021-01-27 12:30:00,27.63
2021-01-27 13:00:00,26.94
2021-01-27 13:30:00,27.2
2021-01-27 14:00:00,28.07
2021-01-27 14:30:00,29.94
2021-01-27 15:00:00,31.06
2021-01-27 15:30:00,32.68
2021-01-27 16:00:00,32.52
2021-01-28 09:30:00,30.21
2021-01-28 10:00:00,29.89
2021-01-28 10:30:00,29.3
2021-01-28 11:00:00,29.3
2021-01-28 11:30:00,28.08
2021-01-28 12:00:00,27.88
2021-01-28 12:30:00,27.66
2021-01-28 13:00:00,27.7
2021-01-28 13:30:00,27.81
2021-01-28 14:00:00,27.99
2021-01-28 14:30:00,28.55
2021-01-28 15:00:00,28.23
2021-01-28 15:30:00,28.41
2021-01-28 16:00:00,30.23
2021-01-29 09:30:00,31.83
2021-01-29 10:00:00,30.67
2021-01-29 10:30:00,29.44
2021-01-29 11:00:00,30.2
2021-01-29 11:30:00,32.75
2021-01-29 12:00:00,31.86
2021-01-29 12:30:00,34.11
2021-01-29 13:00:00,36.33
2021-01-29 13:30:00,34.88
2021-01-29 14:00:00,35.14
2021-01-29 14:30:00,33.48
2021-01-29 15:00:00,33.23
2021-01-29 15:30:00,31.5
2021-01-29 16:00:00,33.21
2021-02-01 09:30:00,31.63
2021-02-01 10:00:00,32.87
2021-02-01 10:30:00,32.0
2021-02-01 11:00:00,32.37
2021-02-01 11:30:00,30.59
2021-02-01 12:00:00,30.39
2021-02-01 12:30:00,30.23
2021-02-01 13:00:00,29.44
2021-02-01 13:30:00,29.43
2021-02-01 14:00:00,29.31
2021-02-01 14:30:00,29.51
2021-02-01 15:00:00,29.77
2021-02-01 15:30:00,29.78
2021-02-01 16:00:00,29.61
2021-02-02 09:30:00,27.55
2021-02-02 10:00:00,26.8
2021-02-02 10:30:00,26.47
2021-02-02 11:00:00,26.38
2021-02-02 11:30:00,26.26
2021-02-02 12:00:00,26.21
2021-02-02 12:30:00,25.87
2021-02-02 13:00:00,25.55
2021-02-02 13:30:00,25.73
2021-02-02 14:00:00,25.65
2021-02-02 14:30:00,25.52
2021-02-02 15:00:00,25.33
2021-02-02 15:30:00,25.58
2021-02-02 16:00:00,26.07
2021-02-03 09:30:00,24.63
2021-02-03 10:00:00,24.33
2021-02-03 10:30:00,24.99
2021-02-03 11:00:00,24.49
2021-02-03 11:30:00,24.06
2021-02-03 12:00:00,23.5
2021-02-03 12:30:00,23.52
2021-02-03 13:00:00,23.42
2021-02-03 13:30:00,23.36
2021-02-03 14:00:00,23.38
2021-02-03 14:30:00,23.3
2021-02-03 15:00:00,23.27
2021-02-03 15:30:00,23.68
2021-02-03 16:00:00,23.69
2021-02-04 09:30:00,22.47
2021-02-04 10:00:00,22.22
2021-02-04 10:30:00,22.38
2021-02-04 11:00:00,22.48
2021-02-04 11:30:00,22.38
2021-02-04 12:00:00,22.43
2021-02-04 12:30:00,22.4
2021-02-04 13:00:00,22.24
2021-02-04 13:30:00,22.15
2021-02-04 14:00:00,22.12
2021-02-04 14:30:00,22.1
2021-02-04 15:00:00,22.02
2021-02-04 15:30:00,21.87
2021-02-04 16:00:00,21.77
2021-02-05 09:30:00,21.56
2021-02-05 10:00:00,21.73
2021-02-05 10:30:00,21.61
2021-02-05 11:00:00,21.27
2021-02-05 11:30:00,21.19
2021-02-05 12:00:00,21.2
2021-02-05 12:30:00,21.04
2021-02-05 13:00:00,20.96
2021-02-05 13:30:00,20.95
2021-02-05 14:00:00,21.21
2021-02-05 14:30:00,21.21
2021-02-05 15:00:00,21.19
2021-02-05 15:30:00,21.13
2021-02-05 16:00:00,20.95
2021-02-08 09:30:00,21.34
2021-02-08 10:00:00,21.66
2021-02-08 10:30:00,21.68
2021-02-08 11:00:00,21.59
2021-02-08 11:30:00,21.8
2021-02-08 12:00:00,21.78
2021-02-08 12:30:00,21.63
2021-02-08 13:00:00,21.74
2021-02-08 13:30:00,21.63
2021-02-08 14:00:00,21.59
2021-02-08 14:30:00,21.56
2021-02-08 15:00:00,21.46
2021-02-08 15:30:00,21.5
2021-02-08 16:00:00,21.29
2021-02-09 09:30:00,21.87
2021-02-09 10:00:00,21.88
2021-02-09 10:30:00,21.78
2021-02-09 11:00:00,21.82
2021-02-09 11:30:00,21.9
2021-02-09 12:00:00,21.75
2021-02-09 12:30:00,21.47
2021-02-09 13:00:00,21.4
2021-02-09 13:30:00,21.39
2021-02-09 14:00:00,21.26
2021-02-09 14:30:00,21.08
2021-02-09 15:00:00,21.12
2021-02-09 15:30:00,21.34
2021-02-09 16:00:00,21.57
2021-02-10 09:30:00,21.62
2021-02-10 10:00:00,21.56
2021-02-10 10:30:00,22.4
2021-02-10 11:00:00,22.26
2021-02-10 11:30:00,22.87
2021-02-10 12:00:00,22.5
2021-02-10 12:30:00,22.71
2021-02-10 13:00:00,22.44
2021-02-10 13:30:00,22.35
2021-02-10 14:00:00,22.45
2021-02-10 14:30:00,21.84
2021-02-10 15:00:00,21.82
2021-02-10 15:30:00,22.08
2021-02-10 16:00:00,22.24
2021-02-11 09:30:00,21.67
2021-02-11 10:00:00,22.27
2021-02-11 10:30:00,22.01
2021-02-11 11:00:00,22.11
2021-02-11 11:30:00,21.82
2021-02-11 12:00:00,21.77
2021-02-11 12:30:00,22.75
2021-02-11 13:00:00,22.35
2021-02-11 13:30:00,22.12
2021-02-11 14:00:00,22.19
2021-02-11 14:30:00,22.29
2021-02-11 15:00:00,21.81
2021-02-11 15:30:00,21.67
2021-02-11 16:00:00,21.2
2021-02-12 09:30:00,21.73
2021-02-12 10:00:00,20.93
2021-02-12 10:30:00,20.83
2021-02-12 11:00:00,20.6
2021-02-12 11:30:00,20.67
2021-02-12 12:00:00,20.65
2021-02-12 12:30:00,20.65
2021-02-12 13:00:00,20.55
2021-02-12 13:30:00,20.54
2021-02-12 14:00:00,20.47
2021-02-12 14:30:00,20.51
2021-02-12 15:00:00,20.31
2021-02-12 15:30:00,20.07
2021-02-12 16:00:00,19.98
2021-02-16 09:30:00,21.57
2021-02-16 10:00:00,21.72
2021-02-16 10:30:00,21.58
2021-02-16 11:00:00,21.41
2021-02-16 11:30:00,21.91
2021-02-16 12:00:00,22.09
2021-02-16 12:30:00,21.56
2021-02-16 13:00:00,21.48
2021-02-16 13:30:00,21.1
2021-02-16 14:00:00,21.24
2021-02-16 14:30:00,20.97
2021-02-16 15:00:00,21.1
2021-02-16 15:30:00,21.2
2021-02-16 16:00:00,21.33
2021-02-17 09:30:00,22.55
2021-02-17 10:00:00,22.38
2021-02-17 10:30:00,22.84
2021-02-17 11:00:00,22.61
2021-02-17 11:30:00,22.91
2021-02-17 12:00:00,22.81
2021-02-17 12:30:00,22.38
2021-02-17 13:00:00,22.31
2021-02-17 13:30:00,22.18
2021-02-17 14:00:00,22.32
2021-02-17 14:30:00,22.23
2021-02-17 15:00:00,21.82
2021-02-17 15:30:00,21.44
2021-02-17 16:00:00,21.4
2021-02-18 09:30:00,23.6
2021-02-18 10:00:00,22.92
2021-02-18 10:30:00,23.78
2021-02-18 11:00:00,23.39
2021-02-18 11:30:00,23.34
2021-02-18 12:00:00,23.52
2021-02-18 12:30:00,23.15
2021-02-18 13:00:00,23.06
2021-02-18 13:30:00,22.23
2021-02-18 14:00:00,22.32
2021-02-18 14:30:00,22.03
2021-02-18 15:00:00,21.99
2021-02-18 15:30:00,22.19
2021-02-18 16:00:00,22.61
2021-02-19 09:30:00,22.14
2021-02-19 10:00:00,21.63
2021-02-19 10:30:00,21.58
2021-02-19 11:00:00,21.34
2021-02-19 11:30:00,21.07
2021-02-19 12:00:00,21.09
2021-02-19 12:30:00,21.71
2021-02-19 13:00:00,22.04
2021-02-19 13:30:00,22.07
2021-02-19 14:00:00,21.75
2021-02-19 14:30:00,22.33
2021-02-19 15:00:00,21.89
2021-02-19 15:30:00,21.73
2021-02-19 16:00:00,21.79
2021-02-22 09:30:00,24.14
2021-02-22 10:00:00,23.47
2021-02-22 10:30:00,23.62
2021-02-22 11:00:00,23.61
2021-02-22 11:30:00,22.84
2021-02-22 12:00:00,22.76
2021-02-22 12:30:00,22.71
2021-02-22 13:00:00,22.27
2021-02-22 13:30:00,22.11
2021-02-22 14:00:00,22.14
2021-02-22 14:30:00,22.17
2021-02-22 15:00:00,22.25
2021-02-22 15:30:00,23.06
2021-02-22 16:00:00,23.7
2021-02-23 09:30:00,25.12
2021-02-23 10:00:00,25.58
2021-02-23 10:30:00,24.34
2021-02-23 11:00:00,24.03
2021-02-23 11:30:00,24.48
2021-02-23 12:00:00,24.83
2021-02-23 12:30:00,24.51
2021-02-23 13:00:00,25.13
2021-02-23 13:30:00,23.74
2021-02-23 14:00:00,23.85
2021-02-23 14:30:00,23.62
2021-02-23 15:00:00,23.36
2021-02-23 15:30:00,22.61
2021-02-23 16:00:00,23.0
2021-02-24 09:30:00,24.13
2021-02-24 10:00:00,24.16
2021-02-24 10:30:00,23.51
2021-02-24 11:00:00,23.07
2021-02-24 11:30:00,22.69
2021-02-24 12:00:00,22.49
2021-02-24 12:30:00,22.2
2021-02-24 13:00:00,22.23
2021-02-24 13:30:00,21.92
2021-02-24 14:00:00,21.72
2021-02-24 14:30:00,21.76
2021-02-24 15:00:00,21.86
2021-02-24 15:30:00,21.58
2021-02-24 16:00:00,21.38
2021-02-25 09:30:00,22.86
2021-02-25 10:00:00,22.35
2021-02-25 10:30:00,23.05
2021-02-25 11:00:00,23.04
2021-02-25 11:30:00,23.54
2021-02-25 12:00:00,24.74
2021-02-25 12:30:00,25.47
2021-02-25 13:00:00,28.05
2021-02-25 13:30:00,26.77
2021-02-25 14:00:00,27.58
2021-02-25 14:30:00,25.64
2021-02-25 15:00:00,27.95
2021-02-25 15:30:00,29.89
2021-02-25 16:00:00,29.53
2021-02-26 09:30:00,27.57
2021-02-26 10:00:00,28.61
2021-02-26 10:30:00,30.62
2021-02-26 11:00:00,27.68
2021-02-26 11:30:00,27.71
2021-02-26 12:00:00,26.5
2021-02-26 12:30:00,25.92
2021-02-26 13:00:00,26.85
2021-02-26 13:30:00,26.06
2021-02-26 14:00:00,27.27
2021-02-26 14:30:00,27.81
2021-02-26 15:00:00,26.88
2021-02-26 15:30:00,27.25
2021-02-26 16:00:00,27.29
2021-03-01 09:30:00,24.47
2021-03-01 10:00:00,23.8
2021-03-01 10:30:00,23.72
2021-03-01 11:00:00,23.73
2021-03-01 11:30:00,23.63
2021-03-01 12:00:00,23.44
2021-03-01 12:30:00,23.5
2021-03-01 13:00:00,23.59
2021-03-01 13:30:00,23.51
2021-03-01 14:00:00,23.41
2021-03-01 14:30:00,23.42
2021-03-01 15:00:00,23.56
2021-03-01 15:30:00,23.25
2021-03-01 16:00:00,23.17
2021-03-02 09:30:00,23.12
2021-03-02 10:00:00,23.06
2021-03-02 10:30:00,23.73
2021-03-02 11:00:00,23.48
2021-03-02 11:30:00,23.67
2021-03-02 12:00:00,23.67
2021-03-02 12:30:00,23.34
2021-03-02 13:00:00,23.19
2021-03-02 13:30:00,23.07
2021-03-02 14:00:00,23.13
2021-03-02 14:30:00,23.71
2021-03-02 15:00:00,23.38
2021-03-02 15:30:00,23.79
2021-03-02 16:00:00,24.45
2021-03-03 09:30:00,24.42
2021-03-03 10:00:00,25.52
2021-03-03 10:30:00,25.92
2021-03-03 11:00:00,25.12
2021-03-03 11:30:00,24.23
2021-03-03 12:00:00,24.75
2021-03-03 12:30:00,25.06
2021-03-03 13:00:00,25.17
2021-03-03 13:30:00,24.58
2021-03-03 14:00:00,25.38
2021-03-03 14:30:00,26.11
2021-03-03 15:00:00,25.36
2021-03-03 15:30:00,25.92
2021-03-03 16:00:00,26.59
2021-03-04 09:30:00,26.25
2021-03-04 10:00:00,26.89
2021-03-04 10:30:00,27.18
2021-03-04 11:00:00,26.12
2021-03-04 11:30:00,26.32
2021-03-04 12:00:00,25.44
2021-03-04 12:30:00,26.74
2021-03-04 13:00:00,29.01
2021-03-04 13:30:00,28.77
2021-03-04 14:00:00,31.7
2021-03-04 14:30:00,28.62
2021-03-04 15:00:00,28.16
2021-03-04 15:30:00,28.99
2021-03-04 16:00:00,28.63
2021-03-05 09:30:00,26.32
2021-03-05 10:00:00,28.34
2021-03-05 10:30:00,28.34
2021-03-05 11:00:00,28.59
2021-03-05 11:30:00,29.94
2021-03-05 12:00:00,28.3
2021-03-05 12:30:00,27.5
2021-03-05 13:00:00,27.25
2021-03-05 13:30:00,26.29
2021-03-05 14:00:00,26.15
2021-03-05 14:30:00,25.55
2021-03-05 15:00:00,24.94
2021-03-05 15:30:00,24.79
2021-03-05 16:00:00,24.82
2021-03-08 09:30:00,25.91
2021-03-08 10:00:00,26.04
2021-03-08 10:30:00,24.43
2021-03-08 11:00:00,24.49
2021-03-08 11:30:00,24.26
2021-03-08 12:00:00,25.11
2021-03-08 12:30:00,24.33
2021-03-08 13:00:00,24.31
2021-03-08 13:30:00,24.16
2021-03-08 14:00:00,25.72
2021-03-08 14:30:00,24.74
2021-03-08 15:00:00,25.17
2021-03-08 15:30:00,25.61
2021-03-08 16:00:00,26.2
2021-03-09 09:30:00,24.59
2021-03-09 10:00:00,23.78
2021-03-09 10:30:00,23.39
2021-03-09 11:00:00,23.33
2021-03-09 11:30:00,23.24
2021-03-09 12:00:00,23.12
2021-03-09 12:30:00,23.05
2021-03-09 13:00:00,23.06
2021-03-09 13:30:00,23.05
2021-03-09 14:00:00,23.06
2021-03-09 14:30:00,23.36
2021-03-09 15:00:00,23.32
2021-03-09 15:30:00,23.26
2021-03-09 16:00:00,23.88
2021-03-10 09:30:00,22.63
2021-03-10 10:00:00,22.52
2021-03-10 10:30:00,23.06
2021-03-10 11:00:00,22.75
2021-03-10 11:30:00,22.55
2021-03-10 12:00:00,22.53
2021-03-10 12:30:00,22.77
2021-03-10 13:00:00,22.61
2021-03-10 13:30:00,22.52
2021-03-10 14:00:00,22.73
2021-03-10 14:30:00,22.51
2021-03-10 15:00:00,22.52
2021-03-10 15:30:00,22.69
2021-03-10 16:00:00,22.81
2021-03-11 09:30:00,22.23
2021-03-11 10:00:00,21.88
2021-03-11 10:30:00,21.87
2021-03-11 11:00:00,21.76
2021-03-11 11:30:00,21.7
2021-03-11 12:00:00,21.53
2021-03-11 12:30:00,21.59
2021-03-11 13:00:00,21.61
2021-03-11 13:30:00,21.71
2021-03-11 14:00:00,21.79
2021-03-11 14:30:00,21.64
2021-03-11 15:00:00,21.8
2021-03-11 15:30:00,21.79
2021-03-11 16:00:00,21.86
2021-03-12 09:30:00,22.66
2021-03-12 10:00:00,22.16
2021-03-12 10:30:00,22.43
2021-03-12 11:00:00,22.32
2021-03-12 11:30:00,21.92
2021-03-12 12:00:00,21.8
2021-03-12 12:30:00,21.25
2021-03-12 13:00:00,21.39
2021-03-12 13:30:00,21.1
2021-03-12 14:00:00,21.08
2021-03-12 14:30:00,21.05
2021-03-12 15:00:00,20.95
2021-03-12 15:30:00,20.88
2021-03-12 16:00:00,20.77
2021-03-15 09:30:00,21.47
2021-03-15 10:00:00,21.22
2021-03-15 10:30:00,21.22
2021-03-15 11:00:00,21.08
2021-03-15 11:30:00,21.14
2021-03-15 12:00:00,21.2
2021-03-15 12:30:00,20.96
2021-03-15 13:00:00,20.68
2021-03-15 13:30:00,20.6
2021-03-15 14:00:00,20.23
2021-03-15 14:30:00,20.29
2021-03-15 15:00:00,20.19
2021-03-15 15:30:00,20.38
2021-03-15 16:00:00,19.96
2021-03-16 09:30:00,19.92
2021-03-16 10:00:00,19.71
2021-03-16 10:30:00,19.59
2021-03-16 11:00:00,19.63
2021-03-16 11:30:00,19.71
2021-03-16 12:00:00,19.64
2021-03-16 12:30:00,19.75
2021-03-16 13:00:00,19.56
2021-03-16 13:30:00,19.41
2021-03-16 14:00:00,19.65
2021-03-16 14:30:00,19.94
2021-03-16 15:00:00,19.95
2021-03-16 15:30:00,19.81
2021-03-16 16:00:00,20.04
2021-03-17 09:30:00,20.87
2021-03-17 10:00:00,20.67
2021-03-17 10:30:00,20.31
2021-03-17 11:00:00,20.71
2021-03-17 11:30:00,20.52
2021-03-17 12:00:00,20.59
2021-03-17 12:30:00,20.48
2021-03-17 13:00:00,20.69
2021-03-17 13:30:00,20.69
2021-03-17 14:00:00,20.71
2021-03-17 14:30:00,20.1
2021-03-17 15:00:00,19.34
2021-03-17 15:30:00,19.39
2021-03-17 16:00:00,19.3
2021-03-18 09:30:00,20.28
2021-03-18 10:00:00,19.97
2021-03-18 10:30:00,20.23
2021-03-18 11:00:00,20.11
2021-03-18 11:30:00,19.87
2021-03-18 12:00:00,19.88
2021-03-18 12:30:00,19.77
2021-03-18 13:00:00,20.45
2021-03-18 13:30:00,19.94
2021-03-18 14:00:00,19.73
2021-03-18 14:30:00,20.68
2021-03-18 15:00:00,21.0
2021-03-18 15:30:00,21.58
2021-03-18 16:00:00,21.84
2021-03-19 09:30:00,21.66
2021-03-19 10:00:00,22.34
2021-03-19 10:30:00,21.75
2021-03-19 11:00:00,21.47
2021-03-19 11:30:00,21.46
2021-03-19 12:00:00,20.59
2021-03-19 12:30:00,20.3
2021-03-19 13:00:00,20.04
2021-03-19 13:30:00,20.01
2021-03-19 14:00:00,20.2
2021-03-19 14:30:00,20.21
2021-03-19 15:00:00,20.06
2021-03-19 15:30:00,20.24
2021-03-19 16:00:00,20.71
2021-03-22 09:30:00,20.67
2021-03-22 10:00:00,20.35
2021-03-22 10:30:00,20.27
2021-03-22 11:00:00,20.11
2021-03-22 11:30:00,19.96
2021-03-22 12:00:00,19.76
2021-03-22 12:30:00,19.57
2021-03-22 13:00:00,19.38
2021-03-22 13:30:00,19.19
2021-03-22 14:00:00,19.03
2021-03-22 14:30:00,19.28
2021-03-22 15:00:00,19.3
2021-03-22 15:30:00,19.37
2021-03-22 16:00:00,19.02
2021-03-23 09:30:00,19.63
2021-03-23 10:00:00,19.28
2021-03-23 10:30:00,19.16
2021-03-23 11:00:00,19.26
2021-03-23 11:30:00,18.93
2021-03-23 12:00:00,19.11
2021-03-23 12:30:00,19.24
2021-03-23 13:00:00,18.99
2021-03-23 13:30:00,19.24
2021-03-23 14:00:00,19.82
2021-03-23 14:30:00,19.62
2021-03-23 15:00:00,20.51
2021-03-23 15:30:00,21.08
2021-03-23 16:00:00,20.81
2021-03-24 09:30:00,20.27
2021-03-24 10:00:00,20.05
2021-03-24 10:30:00,19.95
2021-03-24 11:00:00,19.5
2021-03-24 11:30:00,19.45
2021-03-24 12:00:00,19.53
2021-03-24 12:30:00,19.38
2021-03-24 13:00:00,19.7
2021-03-24 13:30:00,20.06
2021-03-24 14:00:00,19.93
2021-03-24 14:30:00,20.27
2021-03-24 15:00:00,20.61
2021-03-24 15:30:00,20.72
2021-03-24 16:00:00,21.3
2021-03-25 09:30:00,21.99
2021-03-25 10:00:00,21.71
2021-03-25 10:30:00,21.85
2021-03-25 11:00:00,22.95
2021-03-25 11:30:00,22.48
2021-03-25 12:00:00,21.53
2021-03-25 12:30:00,21.12
2021-03-25 13:00:00,20.72
2021-03-25 13:30:00,21.0
2021-03-25 14:00:00,21.21
2021-03-25 14:30:00,21.6
2021-03-25 15:00:00,20.51
2021-03-25 15:30:00,20.25
2021-03-25 16:00:00,20.22
2021-03-26 09:30:00,19.56
2021-03-26 10:00:00,18.98
2021-03-26 10:30:00,18.93
2021-03-26 11:00:00,18.99
2021-03-26 11:30:00,19.18
2021-03-26 12:00:00,18.81
2021-03-26 12:30:00,18.77
2021-03-26 13:00:00,18.89
2021-03-26 13:30:00,18.89
2021-03-26 14:00:00,19.39
2021-03-26 14:30:00,20.05
2021-03-26 15:00:00,20.32
2021-03-26 15:30:00,19.66
2021-03-26 16:00:00,18.88
2021-03-29 09:30:00,20.56
2021-03-29 10:00:00,20.82
2021-03-29 10:30:00,21.39
2021-03-29 11:00:00,21.38
2021-03-29 11:30:00,20.94
2021-03-29 12:00:00,20.56
2021-03-29 12:30:00,20.68
2021-03-29 13:00:00,20.44
2021-03-29 13:30:00,20.55
2021-03-29 14:00:00,20.69
2021-03-29 14:30:00,20.64
2021-03-29 15:00:00,20.75
2021-03-29 15:30:00,20.67
2021-03-29 16:00:00,20.95
2021-03-30 09:30:00,20.63
2021-03-30 10:00:00,21.25
2021-03-30 10:30:00,21.21
2021-03-30 11:00:00,21.12
2021-03-30 11:30:00,20.86
2021-03-30 12:00:00,20.78
2021-03-30 12:30:00,20.72
2021-03-30 13:00:00,20.57
2021-03-30 13:30:00,20.17
2021-03-30 14:00:00,20.04
2021-03-30 14:30:00,19.89
2021-03-30 15:00:00,19.67
2021-03-30 15:30:00,19.68
2021-03-30 16:00:00,19.81
2021-03-31 09:30:00,19.56
2021-03-31 10:00:00,19.01
2021-03-31 10:30:00,19.38
2021-03-31 11:00:00,19.26
2021-03-31 11:30:00,19.24
2021-03-31 12:00:00,19.42
2021-03-31 12:30:00,19.43
2021-03-31 13:00:00,19.37
2021-03-31 13:30:00,19.19
2021-03-31 14:00:00,19.06
2021-03-31 14:30:00,18.91
2021-03-31 15:00:00,19.1
2021-03-31 15:30:00,19.06
2021-03-31 16:00:00,18.96
2021-04-01 09:30:00,18.32
2021-04-01 10:00:00,18.17
2021-04-01 10:30:00,18.04
2021-04-01 11:00:00,17.88
2021-04-01 11:30:00,17.98
2021-04-01 12:00:00,18.03
2021-04-01 12:30:00,18.03
2021-04-01 13:00:00,18.23
2021-04-01 13:30:00,18.12
2021-04-01 14:00:00,18.12
2021-04-01 14:30:00,18.02
2021-04-01 15:00:00,17.82
2021-04-01 15:30:00,17.82
2021-04-01 16:00:00,17.34
2021-04-05 09:30:00,17.78
2021-04-05 10:00:00,17.85
2021-04-05 10:30:00,17.77
2021-04-05 11:00:00,17.86
2021-04-05 11:30:00,17.96
2021-04-05 12:00:00,18.04
2021-04-05 12:30:00,18.09
2021-04-05 13:00:00,18.23
2021-04-05 13:30:00,18.37
2021-04-05 14:00:00,18.28
2021-04-05 14:30:00,18.35
2021-04-05 15:00:00,18.18
2021-04-05 15:30:00,18.12
2021-04-05 16:00:00,17.87
2021-04-06 09:30:00,17.58
2021-04-06 10:00:00,17.94
2021-04-06 10:30:00,17.99
2021-04-06 11:00:00,17.89
2021-04-06 11:30:00,17.97
2021-04-06 12:00:00,17.91
2021-04-06 12:30:00,18.04
2021-04-06 13:00:00,18.04
2021-04-06 13:30:00,18.22
2021-04-06 14:00:00,18.08
2021-04-06 14:30:00,17.96
2021-04-06 15:00:00,17.93
2021-04-06 15:30:00,18.08
2021-04-06 16:00:00,18.15
2021-04-07 09:30:00,18.08
2021-04-07 10:00:00,17.88
2021-04-07 10:30:00,17.56
2021-04-07 11:00:00,17.43
2021-04-07 11:30:00,17.45
2021-04-07 12:00:00,17.62
2021-04-07 12:30:00,17.86
2021-04-07 13:00:00,17.67
2021-04-07 13:30:00,17.63
2021-04-07 14:00:00,17.47
2021-04-07 14:30:00,17.39
2021-04-07 15:00:00,17.39
2021-04-07 15:30:00,17.38
2021-04-07 16:00:00,17.27
2021-04-08 09:30:00,16.55
2021-04-08 10:00:00,17.09
2021-04-08 10:30:00,17.25
2021-04-08 11:00:00,17.32
2021-04-08 11:30:00,17.2
2021-04-08 12:00:00,17.2
2021-04-08 12:30:00,17.07
2021-04-08 13:00:00,17.14
2021-04-08 13:30:00,17.1
2021-04-08 14:00:00,17.0
2021-04-08 14:30:00,16.95
2021-04-08 15:00:00,16.98
